load #,carrier,subcarrier,lane,shipper accounts,origin scheduled depart,origin actual arrival,dest scheduled arrival,dest actual arrival,dest finish unload,trailer id,canceled load,trailer ready time,origin late hours,equipment type,pallet count,unit count
1143C5XFM,NCSL,AZNG,IND8->RRPR,TransfersOutsideServices,2026-08-19 22:45:00,,2026-08-20 02:45:00,,,AZNG-V508229,False,2026-08-19 22:45:00,,FIFTY_THREE_FOOT_TRUCK,,0
116PH7XPS,NCSL,AZNG,HOU3->RARC,TransfersOutsideServices,2026-08-19 22:00:00,,2026-08-21 18:00:00,,,AZNG-V563862,False,2026-08-19 22:00:00,,FIFTY_THREE_FOOT_TRUCK,,0
1153H9WC6,NCSL,AZNG,HOU3->RARC,TransfersOutsideServices,2026-08-19 22:00:00,,2026-08-21 18:00:00,,,AZNG-HV2202498,False,2026-08-19 22:00:00,,FIFTY_THREE_FOOT_TRUCK,,0
114XHCMQ6,HUBG,HGIU,SDF6->RTPX,TransfersOutsideServices,2026-08-19 21:30:00,2026-08-20 09:04:50,2026-08-23 21:30:00,,,HUBG-HGIU503244,False,2026-08-19 21:30:00,12.07,FIFTY_THREE_FOOT_CONTAINER,,312
1126VFDP9,AUDWB,AZNG,RTPX->DAL3,TransfersOutsideServices,2026-08-19 17:00:00,2026-08-19 16:02:38,2026-08-19 18:07:00,,,,True,2026-08-19 17:00:00,-0.47,FIFTY_THREE_FOOT_TRUCK,,0
116T2ZBDH,AYPZL,AZNG,RIMG->FTW5,TransfersOutsideServices,2026-08-19 14:00:00,2026-08-19 08:51:04,2026-08-19 15:58:00,2026-08-19 17:12:20,2026-08-22 15:04:18,AZNG-HV2503913,False,2026-08-19 14:00:00,-3.15,FIFTY_THREE_FOOT_TRUCK,,0
1137BVTG2,APMNG,AZNG,RTPX->HSV1,TransfersOutsideServices,2026-08-19 13:00:00,2026-08-19 00:55:28,2026-08-20 13:17:00,2026-08-20 06:53:54,2026-08-20 12:14:05,AZNG-SV2201222,False,2026-08-19 13:00:00,-10.08,FIFTY_THREE_FOOT_TRUCK,,0
111S4WXX6,ALZDK,AZNG,RTPX->HSV1,TransfersOutsideServices,2026-08-19 13:00:00,2026-08-19 10:33:59,2026-08-20 13:17:00,,,,True,2026-08-19 13:00:00,-0.45,FIFTY_THREE_FOOT_TRUCK,,0
11154VZFW,AQUGY,AZNG,IAH1->RTPX,TransfersOutsideServices,2026-08-19 12:58:00,2026-08-19 11:42:46,2026-08-19 14:41:00,,,AZNG-V509528,False,2026-08-19 12:58:00,-0.77,FIFTY_THREE_FOOT_TRUCK,,1228
1146HTCD8,EGFM,AZNG,YYZ9->RITO,TransfersOutsideServices,2026-08-19 11:00:00,2026-08-19 09:25:39,2026-08-19 12:23:00,,,AZNG-DV2300717,False,2026-08-19 11:00:00,-1.33,FIFTY_THREE_FOOT_TRUCK,,485
113H88B8N,AXAZU,AZNG,RRPR->CMH4,TransfersOutsideServices,2026-08-19 11:00:00,2026-08-19 07:36:21,2026-08-19 13:53:00,2026-08-19 10:39:37,2026-08-21 15:15:52,AZNG-V500871,False,2026-08-19 11:00:00,-2.9,FIFTY_THREE_FOOT_TRUCK,,0
11311C3BL,EGFM,AZNG,YYZ9->RITO,TransfersOutsideServices,2026-08-19 11:00:00,2026-08-19 09:23:47,2026-08-19 12:23:00,,,AZNG-DV2300034,False,2026-08-19 11:00:00,-1.37,FIFTY_THREE_FOOT_TRUCK,,419
111PLZHTV,TOMY,AZNG,RRPR->CMH3,TransfersOutsideServices,2026-08-19 11:00:00,2026-08-19 09:57:27,2026-08-19 12:53:00,2026-08-19 11:40:53,2026-08-25 08:27:39,AZNG-SV2602024,False,2026-08-19 11:00:00,-0.55,FIFTY_THREE_FOOT_TRUCK,,0
116MFFBJ2,AEERS,AZNG,RIMG->FTW5,TransfersOutsideServices,2026-08-19 11:00:00,2026-08-19 08:44:48,2026-08-19 12:47:00,2026-08-19 12:32:26,2026-08-22 23:49:39,AZNG-SV2601055,False,2026-08-19 11:00:00,-1.77,FIFTY_THREE_FOOT_TRUCK,,0
113J91YGH,TOMY,AZNG,LAS2->RPNV,TransfersOutsideServices,2026-08-19 10:30:00,2026-08-19 09:28:21,2026-08-19 11:41:00,,,AZNG-V567351,False,2026-08-19 10:30:00,-0.53,FIFTY_THREE_FOOT_TRUCK,,1323
111YGVY17,AECDW,AZNG,AACT-PHX->TUS1,TransfersOutsideServices,2026-08-19 10:30:00,2026-08-19 00:19:45,2026-08-19 12:00:00,2026-08-19 03:11:54,,AZNG-GV2501968,False,2026-08-19 10:30:00,-9.68,FIFTY_THREE_FOOT_TRUCK,,0
114DDND15,ASZQC,AZNG,RARC->AGS1,TransfersOutsideServices,2026-08-19 10:00:00,2026-08-19 08:56:28,2026-08-19 11:18:00,2026-08-19 10:33:56,2026-08-19 11:17:12,,False,2026-08-19 10:00:00,-0.57,TWENTY_SIX_FOOT_BOX_TRUCK,,0
115P5W74J,RTJH,AZNG,YYZ1->RITO,TransfersOutsideServices,2026-08-19 10:00:00,2026-08-19 09:13:40,2026-08-19 10:49:00,,,AZNG-DV2400096,False,2026-08-19 10:00:00,-0.53,FIFTY_THREE_FOOT_TRUCK,,1524
113KHGPQW,ATNNM,AZNG,CVG2->LNRM,TransfersOutsideServices,2026-08-19 10:00:00,,2026-08-19 10:52:00,,,AZNG-HV2304494,True,2026-08-19 10:00:00,,FIFTY_THREE_FOOT_TRUCK,,0
116N78JPZ,AUKUB,AZNG,CVG2->RRPR,TransfersOutsideServices,2026-08-19 09:30:00,2026-08-19 06:59:39,2026-08-19 10:12:00,,,AZNG-HV2602209,False,2026-08-19 09:30:00,-2.02,FIFTY_THREE_FOOT_TRUCK,,570
1136RF6H1,SIPS,AZNG,RITO->YYZ1,TransfersOutsideServices,2026-08-19 09:30:00,2026-08-19 08:03:53,2026-08-19 10:21:00,2026-08-19 09:04:25,2026-08-25 19:49:46,AZNG-DV2300328,False,2026-08-19 09:30:00,-0.45,FIFTY_THREE_FOOT_TRUCK,,0
113GC8RM4,AYFGV,AZNG,RTPX->DAL3,TransfersOutsideServices,2026-08-19 09:00:00,2026-08-19 06:02:53,2026-08-19 10:07:00,,,AZNG-HV2503059,True,2026-08-19 09:00:00,-2.47,FIFTY_THREE_FOOT_TRUCK,,0
11599KCH5,AMDVN,AZNG,RPNC->GSO1,TransfersOutsideServices,2026-08-19 09:00:00,2026-08-19 09:39:46,2026-08-19 13:00:00,2026-08-19 15:05:50,2026-08-20 04:22:24,AZNG-GV2203883,False,2026-08-19 09:00:00,1.15,FIFTY_THREE_FOOT_TRUCK,,0
116FNLMJW,TOMY,AZNG,RPNV->LAS6,TransfersOutsideServices,2026-08-19 08:00:00,2026-08-19 06:28:36,2026-08-19 08:39:00,2026-08-19 07:32:47,2026-08-24 00:38:44,AZNG-HV2504977,False,2026-08-19 08:00:00,-1.03,FIFTY_THREE_FOOT_TRUCK,,0
116V6QGF9,ABNKN,AZNG,IND8->RGLD,TransfersOutsideServices,2026-08-19 08:00:00,2026-08-19 06:49:18,2026-08-19 14:39:00,,,AZNG-V569257,False,2026-08-19 08:00:00,-0.93,FIFTY_THREE_FOOT_TRUCK,,1810
11411W9KW,AIBNX,AZNG,RPNC->GSO1,TransfersOutsideServices,2026-08-19 08:00:00,2026-08-19 08:17:56,2026-08-19 12:00:00,2026-08-19 13:21:01,2026-08-19 22:26:25,AZNG-GV2202829,False,2026-08-19 08:00:00,0.78,FIFTY_THREE_FOOT_TRUCK,,0
116LQZ955,AQMHH,AZNG,RPNV->LAS6,TransfersOutsideServices,2026-08-19 08:00:00,2026-08-19 07:38:04,2026-08-19 08:39:00,2026-08-19 08:49:24,2026-08-25 23:33:59,AZNG-V569080,False,2026-08-19 08:00:00,0.13,FIFTY_THREE_FOOT_TRUCK,,0
112JPT78N,RCVY,AZNG,RPNC->GSO1,TransfersOutsideServices,2026-08-19 07:00:00,2026-08-19 05:08:21,2026-08-19 11:00:00,,,,False,2026-08-19 07:00:00,-1.37,FIFTY_THREE_FOOT_TRUCK,,0
113D7F5WS,NCSL,AZNG,LAS2->RPNV,TransfersOutsideServices,2026-08-19 06:45:00,,2026-08-19 08:45:00,,,,False,2026-08-19 06:45:00,,FIFTY_THREE_FOOT_TRUCK,,0
115K2NWDM,NCSL,AZNG,LAS2->RPNV,TransfersOutsideServices,2026-08-19 06:45:00,,2026-08-19 08:45:00,,,AZNG-WV2500777,False,2026-08-19 06:45:00,,FIFTY_THREE_FOOT_TRUCK,,0
115LXH97C,RCVY,AZNG,TUS1->RTPX,TransfersOutsideServices,2026-08-19 05:55:00,2026-08-19 05:30:01,2026-08-20 12:41:00,,,AZNG-V503521,False,2026-08-19 05:55:00,-0.17,FIFTY_THREE_FOOT_TRUCK,,0
1135KQSBG,AXWAX,AZNG,SDF6->RPNC,TransfersOutsideServices,2026-08-19 04:00:00,2026-08-19 01:52:53,2026-08-19 11:41:00,,,AZNG-V570921,False,2026-08-19 04:00:00,-1.88,FIFTY_THREE_FOOT_TRUCK,,358
11479ND6S,NCSL,AZNG,SDF6->RPNC,TransfersOutsideServices,2026-08-19 04:00:00,2026-08-21 14:58:30,2026-08-19 11:41:00,,,OTHR-SDF9TRAILER,False,2026-08-19 04:00:00,59.22,FIFTY_THREE_FOOT_TRUCK,,6
113YDDQFK,NCSL,AZNG,SDF6->RPNC,TransfersOutsideServices,2026-08-19 04:00:00,,2026-08-19 11:41:00,,,,False,2026-08-19 04:00:00,,FIFTY_THREE_FOOT_TRUCK,,0
111JSXWH1,ARNVM,AZNG,TUS1->RPNV,TransfersOutsideServices,2026-08-19 01:34:00,2026-08-18 20:29:41,2026-08-19 08:20:00,,,AZNG-GV2500640,False,2026-08-19 01:34:00,-4.58,FIFTY_THREE_FOOT_TRUCK,,613
1166RB44Z,AESMI,AZNG,LEX1->RPNC,TransfersOutsideServices,2026-08-18 23:30:04,2026-08-18 22:23:46,2026-08-19 17:20:04,,,AZNG-GV2600148,False,2026-08-18 23:30:04,-0.62,FIFTY_THREE_FOOT_TRUCK,,864
114RBVRKP,AGJJG,AZNG,CVG2->RPNC,TransfersOutsideServices,2026-08-18 23:00:00,2026-08-18 20:39:04,2026-08-19 07:53:00,,,AZNG-SV2200199,False,2026-08-18 23:00:00,-2.1,FIFTY_THREE_FOOT_TRUCK,,691
111SHXHK5,AWRFB,AZNG,CVG2->RPNC,TransfersOutsideServices,2026-08-18 23:00:00,2026-08-18 21:34:11,2026-08-19 07:53:00,,,AZNG-WV2500705,False,2026-08-18 23:00:00,-1.18,FIFTY_THREE_FOOT_TRUCK,,650
112BG29TH,AHINC,AZNG,RIMG->FTW5,TransfersOutsideServices,2026-08-18 14:00:00,2026-08-18 11:30:06,2026-08-18 15:58:00,2026-08-18 15:57:19,2026-08-21 02:22:55,AZNG-W37393,False,2026-08-18 14:00:00,-0.5,FIFTY_THREE_FOOT_TRUCK,,0
112HLM65S,ATSD1,AZNG,RTPX->HSV1,TransfersOutsideServices,2026-08-18 13:00:00,2026-08-17 20:26:06,2026-08-19 13:17:00,,,AZNG-V508481,True,2026-08-18 13:00:00,-14.57,FIFTY_THREE_FOOT_TRUCK,,0
1121FFHXP,AMKER,AZNG,TUS1->RIMG,TransfersOutsideServices,2026-08-18 12:00:00,2026-08-18 07:26:20,2026-08-20 01:00:00,,,AZNG-HV2700954,False,2026-08-18 12:00:00,-3.57,FIFTY_THREE_FOOT_TRUCK,,864
1157Q221L,AYPIW,AZNG,RTPX->HSV1,TransfersOutsideServices,2026-08-18 12:00:00,2026-08-18 01:27:50,2026-08-19 12:17:00,2026-08-18 23:24:37,2026-08-19 11:23:39,AZNG-V530963,False,2026-08-18 12:00:00,-8.55,FIFTY_THREE_FOOT_TRUCK,,0
112ZYDP4F,ALFMZ,AZNG,EWR7->RPNC,TransfersOutsideServices,2026-08-18 12:00:00,2026-08-18 09:57:26,2026-08-19 15:10:00,,,AZNG-SV2603105,False,2026-08-18 12:00:00,-1.55,FIFTY_THREE_FOOT_TRUCK,,362
113H33BJQ,AFRWP,AZNG,LAS2->PHX6->TUS1->RTPX,TransfersOutsideServices,2026-08-18 11:00:00,2026-08-18 10:21:42,2026-08-20 13:00:00,,,AZNG-V531071,False,2026-08-18 11:00:00,-0.15,FIFTY_THREE_FOOT_TRUCK,,2647
11625XJWJ,ATHGH,AZNG,RITO->YYZ9,TransfersOutsideServices,2026-08-18 10:33:00,2026-08-18 09:02:34,2026-08-18 11:58:00,2026-08-18 11:09:21,2026-08-21 02:01:15,AZNG-DV2400800,False,2026-08-18 10:33:00,-0.52,FIFTY_THREE_FOOT_TRUCK,,0
112T3Y6BD,AJGTQ,AZNG,TEN1->RPNC,TransfersOutsideServices,2026-08-18 10:30:00,2026-08-17 18:11:26,2026-08-19 09:36:00,,,AZNG-HV2504044,False,2026-08-18 10:30:00,-15.82,FIFTY_THREE_FOOT_TRUCK,,1180
1163GZZXH,AGZTK,AZNG,MEM3->CHA1->PGA1->RARC,TransfersOutsideServices,2026-08-18 10:00:00,2026-08-18 09:09:48,2026-08-19 11:00:00,,,AZNG-GV2501384,False,2026-08-18 10:00:00,-0.35,FIFTY_THREE_FOOT_TRUCK,,1425
1117Q5WDC,TOMY,AZNG,CVG2->LNRM,TransfersOutsideServices,2026-08-18 10:00:00,2026-08-18 09:07:14,2026-08-18 10:52:00,,,AZNG-HV2603542,False,2026-08-18 10:00:00,-0.38,FIFTY_THREE_FOOT_TRUCK,,1497
114NQHXJH,AERQQ,AZNG,LEX2->LNRM,TransfersOutsideServices,2026-08-18 10:00:00,2026-08-18 09:04:07,2026-08-18 12:08:00,,,AZNG-HV2407255,False,2026-08-18 10:00:00,-0.43,FIFTY_THREE_FOOT_TRUCK,,10673
116RYXTGV,AFFEL,AZNG,RTPX->DAL3,TransfersOutsideServices,2026-08-18 10:00:00,2026-08-18 09:21:40,2026-08-18 11:07:00,,,AZNG-GV2500112,True,2026-08-18 10:00:00,-0.15,FIFTY_THREE_FOOT_TRUCK,,0
116L59DHM,AAMZO,AZNG,IND8->RRPR,TransfersOutsideServices,2026-08-18 09:45:00,2026-08-18 08:46:45,2026-08-18 12:47:00,,,AZNG-PTLZ270726,False,2026-08-18 09:45:00,-0.48,FIFTY_THREE_FOOT_TRUCK,,2378
114WCC71G,AMFUG,AZNG,RPNC->GSO1,TransfersOutsideServices,2026-08-18 09:00:00,2026-08-18 07:58:33,2026-08-18 13:00:00,2026-08-18 12:27:18,2026-08-19 14:34:46,AZNG-V570004,False,2026-08-18 09:00:00,-0.53,FIFTY_THREE_FOOT_TRUCK,,0
112Z6SY7R,ARUXZ,AZNG,RIVA->YVR3,TransfersOutsideServices,2026-08-18 09:00:00,2026-08-18 07:26:34,2026-08-18 10:17:00,2026-08-18 09:27:42,2026-08-18 12:13:36,ARUXZ-1648,False,2026-08-18 09:00:00,-1.07,FIFTY_THREE_FOOT_TRUCK,,0
115D99QD3,ASJLL,AZNG,RTPX->DAL3,TransfersOutsideServices,2026-08-18 09:00:00,2026-08-18 08:41:52,2026-08-18 10:07:00,2026-08-18 10:43:01,2026-08-19 23:49:01,AZNG-V571965,False,2026-08-18 09:00:00,0.18,FIFTY_THREE_FOOT_TRUCK,,0
1115D1PKD,EGFM,AZNG,YYZ9->RITO,TransfersOutsideServices,2026-08-18 09:00:00,2026-08-18 08:29:26,2026-08-18 10:23:00,,,AZNG-DV2300676,False,2026-08-18 09:00:00,-0.27,FIFTY_THREE_FOOT_TRUCK,,541
1148PYH6X,TOMY,AZNG,RPNV->LAS6,TransfersOutsideServices,2026-08-18 08:00:00,2026-08-18 06:54:51,2026-08-18 08:39:00,2026-08-18 08:12:51,2026-08-22 10:23:18,AZNG-V502508,False,2026-08-18 08:00:00,-0.6,FIFTY_THREE_FOOT_TRUCK,,0
111BJ7YYG,ASVBQ,AZNG,RPNC->GSO1,TransfersOutsideServices,2026-08-18 08:00:00,2026-08-18 07:14:08,2026-08-18 12:00:00,2026-08-18 11:27:03,2026-08-19 12:25:17,AZNG-GV2200222,False,2026-08-18 08:00:00,-0.27,FIFTY_THREE_FOOT_TRUCK,,0
111FMVG89,AKWYY,AZNG,TEN1->RPNC,TransfersOutsideServices,2026-08-18 08:00:00,2026-08-18 05:47:46,2026-08-19 09:00:00,,,AZNG-HV2603626,False,2026-08-18 08:00:00,-1.22,FIFTY_THREE_FOOT_TRUCK,,1276
115ZL5T5Y,AQWXR,AZNG,RPNV->LAS6,TransfersOutsideServices,2026-08-18 08:00:00,2026-08-18 05:46:37,2026-08-18 08:39:00,,,AZNG-HV2603869,True,2026-08-18 08:00:00,-1.73,FIFTY_THREE_FOOT_TRUCK,,0
111JPZPBD,AHYPH,AZNG,RPNC->GSO1,TransfersOutsideServices,2026-08-18 07:00:00,2026-08-18 04:33:47,2026-08-18 11:00:00,,,,True,2026-08-18 07:00:00,-1.95,FIFTY_THREE_FOOT_TRUCK,,0
111B7M62Y,AHYAJ,AZNG,LEX2->RPNC,TransfersOutsideServices,2026-08-18 06:45:00,2026-08-18 03:40:45,2026-08-19 00:31:00,,,AZNG-HV2604588,False,2026-08-18 06:45:00,-2.58,FIFTY_THREE_FOOT_TRUCK,,941
1141S1QS2,ARNVM,AZNG,TUS1->RPNV,TransfersOutsideServices,2026-08-18 04:30:00,2026-08-18 02:55:47,2026-08-18 11:16:00,,,AZNG-SV2201984,False,2026-08-18 04:30:00,-1.08,FIFTY_THREE_FOOT_TRUCK,,618
115GLJKQS,ABKZK,AZNG,SDF6->RPNC,TransfersOutsideServices,2026-08-18 04:00:00,2026-08-17 23:37:38,2026-08-18 11:41:00,,,AZNG-TT509898,False,2026-08-18 04:00:00,-4.13,FIFTY_THREE_FOOT_TRUCK,,371
115QXDJCZ,AHZDV,AZNG,SDF6->RPNC,TransfersOutsideServices,2026-08-18 04:00:00,2026-08-18 02:28:16,2026-08-18 11:37:00,,,AZNG-HV2602261,False,2026-08-18 04:00:00,-1.03,FIFTY_THREE_FOOT_TRUCK,,387
111LNLY8K,AWPCW,AZNG,HOU3->RARC,TransfersOutsideServices,2026-08-18 01:00:00,2026-08-17 06:29:38,2026-08-19 09:18:00,,,AZNG-V561724,True,2026-08-18 01:00:00,-18.02,FIFTY_THREE_FOOT_TRUCK,,0
1141QQKJK,HUBG,HGIU,SDF6->RTPX,TransfersOutsideServices,2026-08-17 23:45:00,2026-08-18 18:42:28,2026-08-21 23:45:00,,,HGIU-642373,False,2026-08-17 23:45:00,19.45,FIFTY_THREE_FOOT_CONTAINER,,401
112KSNGSV,AFSWL,AZNG,CVG2->RPNC,TransfersOutsideServices,2026-08-17 23:00:00,2026-08-17 18:43:45,2026-08-18 07:53:00,,,AZNG-HV2603942,False,2026-08-17 23:00:00,-4.03,FIFTY_THREE_FOOT_TRUCK,,625
113WRKG8Q,AJZYZ,AZNG,CVG2->RPNC,TransfersOutsideServices,2026-08-17 23:00:00,2026-08-17 23:52:41,2026-08-18 07:53:00,,,AZNG-HV2201374,False,2026-08-17 23:00:00,1.37,FIFTY_THREE_FOOT_TRUCK,,625
111HGJZ2B,NCSL,AZNG,LEX1->LNRM,TransfersOutsideServices,2026-08-17 21:30:00,2026-08-17 08:39:38,2026-08-18 00:30:00,,,DUMMY-DUMMYTRAILER,False,2026-08-17 21:30:00,-12.35,FIFTY_THREE_FOOT_TRUCK,,223
1169G8679,RCVY,AZNG,RIMG->FTW5,TransfersOutsideServices,2026-08-17 14:00:00,,2026-08-17 15:58:00,,,,True,2026-08-17 14:00:00,,FIFTY_THREE_FOOT_TRUCK,,0
1149QQSXB,AKIPY,AZNG,RTPX->HSV1,TransfersOutsideServices,2026-08-17 13:00:00,2026-08-17 09:49:58,2026-08-18 13:17:00,2026-08-18 11:01:19,2026-08-19 11:27:13,AZNG-GV2501063,False,2026-08-17 13:00:00,-1.18,FIFTY_THREE_FOOT_TRUCK,,0
1166MQ1NN,AHHDW,AZNG,YHM5->RITO,TransfersOutsideServices,2026-08-17 13:00:00,2026-08-17 12:36:52,2026-08-17 13:53:00,,,AZNG-DV2300450,False,2026-08-17 13:00:00,-0.15,FIFTY_THREE_FOOT_TRUCK,,0
116KK69HJ,AZNG,AZNG,IAH4->RIMG,TransfersOutsideServices,2026-08-17 12:48:00,,2026-08-17 13:43:00,,,,True,2026-08-17 12:48:00,,FIFTY_THREE_FOOT_TRUCK,,0
1118DQY72,ATOAV,AZNG,RTPX->HSV1,TransfersOutsideServices,2026-08-17 12:00:00,,2026-08-18 12:17:00,,,,True,2026-08-17 12:00:00,,FIFTY_THREE_FOOT_TRUCK,,0
114SBZMVW,ASLRK,AZNG,CVG2->LNRM,TransfersOutsideServices,2026-08-17 10:00:00,2026-08-17 08:03:24,2026-08-17 10:52:00,,,AZNG-HV2301323,False,2026-08-17 10:00:00,-1.45,FIFTY_THREE_FOOT_TRUCK,,2202
114WLT8K2,AQIAK,AZNG,RTPX->DAL3,TransfersOutsideServices,2026-08-17 10:00:00,2026-08-17 09:07:28,2026-08-17 11:07:00,,,AZNG-HV2604613,True,2026-08-17 10:00:00,-0.38,FIFTY_THREE_FOOT_TRUCK,,0
114L9VLSK,AELKX,AZNG,RITO->YYZ1,TransfersOutsideServices,2026-08-17 09:30:00,2026-08-17 08:13:09,2026-08-17 10:21:00,2026-08-17 09:45:57,2026-08-24 12:22:28,AZNG-DV2400617,False,2026-08-17 09:30:00,-0.28,FIFTY_THREE_FOOT_TRUCK,,0
1163L5Y75,APBLM,AZNG,LEX2->RRPR,TransfersOutsideServices,2026-08-17 09:00:04,2026-08-17 08:19:13,2026-08-17 11:11:04,,,AZNG-V565263,False,2026-08-17 09:00:04,-0.18,FIFTY_THREE_FOOT_TRUCK,,1082
112R41DML,ABDQT,AZNG,RARC->MGE3,TransfersOutsideServices,2026-08-17 09:00:00,2026-08-16 20:00:27,2026-08-17 11:32:00,2026-08-17 11:14:48,,AZNG-HV2602871,False,2026-08-17 09:00:00,-12.5,FIFTY_THREE_FOOT_TRUCK,,0
113TZ31WC,ARTVS,AZNG,RTPX->DAL3,TransfersOutsideServices,2026-08-17 09:00:00,2026-08-17 08:18:14,2026-08-17 10:07:00,,,AZNG-HV2407281,True,2026-08-17 09:00:00,-0.2,FIFTY_THREE_FOOT_TRUCK,,0
11486PH93,ARUXZ,,YYC1->RIVA,TransfersOutsideServices,2026-08-17 09:00:00,2026-08-17 07:54:39,2026-08-18 12:38:00,,,ARUXZ-1648,False,2026-08-17 09:00:00,-0.6,FIFTY_THREE_FOOT_TRUCK,,372
113Z8ZZTR,ATEKH,AZNG,RPNC->GSO1,TransfersOutsideServices,2026-08-17 09:00:00,2026-08-17 08:46:51,2026-08-17 13:00:00,,,,True,2026-08-17 09:00:00,0.27,FIFTY_THREE_FOOT_TRUCK,,0
1145VSZGB,ACSFD,____,YYZ9->RITO,TransfersOutsideServices,2026-08-17 09:00:00,2026-08-17 07:32:49,2026-08-17 10:33:00,,,AWJSV-DVC260188,False,2026-08-17 09:00:00,-0.47,FIFTY_THREE_FOOT_TRUCK,,501
114RLGHWJ,BPLS,AZNG,CVG2->RRPR,TransfersOutsideServices,2026-08-17 08:45:00,2026-08-17 08:01:51,2026-08-17 09:27:00,,,AZNG-SV2602892,False,2026-08-17 08:45:00,-0.23,FIFTY_THREE_FOOT_TRUCK,,572
111ZHNHYQ,AQHUE,AZNG,PGA1->CHA1->MEM3->RTPX,TransfersOutsideServices,2026-08-17 08:00:00,2026-08-17 05:58:53,2026-08-19 08:00:00,,,AZNG-HV2506959,False,2026-08-17 08:00:00,-1.53,FIFTY_THREE_FOOT_TRUCK,,2080
115VVD4KF,AZNG,AZNG,IAH1->RIMG,TransfersOutsideServices,2026-08-17 08:00:00,,2026-08-17 09:21:00,,,,True,2026-08-17 08:00:00,,FIFTY_THREE_FOOT_TRUCK,,0
112MT28D9,THTE,AZNG,RPNV->LAS6,TransfersOutsideServices,2026-08-17 08:00:00,2026-08-17 07:37:24,2026-08-17 08:39:00,2026-08-17 08:42:02,2026-08-20 23:27:33,AZNG-DV2600273,False,2026-08-17 08:00:00,0.12,FIFTY_THREE_FOOT_TRUCK,,0
116W62VJL,AELKX,AZNG,RITO->YYZ9,TransfersOutsideServices,2026-08-17 08:00:00,2026-08-17 05:25:10,2026-08-17 09:25:00,2026-08-17 09:36:52,2026-08-21 01:34:36,AZNG-DV2300244,False,2026-08-17 08:00:00,-1.58,FIFTY_THREE_FOOT_TRUCK,,0
114NK3NRJ,AANYA,AZNG,RPNC->GSO1,TransfersOutsideServices,2026-08-17 08:00:00,2026-08-17 07:48:12,2026-08-17 12:00:00,2026-08-17 11:15:35,2026-08-19 20:49:38,AZNG-SV2604358,False,2026-08-17 08:00:00,0.3,FIFTY_THREE_FOOT_TRUCK,,0
1119WF2ZJ,AAMZO,AZNG,CVG2->RRPR,TransfersOutsideServices,2026-08-17 07:37:00,2026-08-17 06:32:13,2026-08-17 08:19:00,,,AZNG-SV2602892,True,2026-08-17 07:37:00,-0.58,FIFTY_THREE_FOOT_TRUCK,,0
116GXXF8L,AMUBP,AZNG,LEX1->RRPR,TransfersOutsideServices,2026-08-17 07:00:00,2026-08-17 06:40:54,2026-08-17 09:01:00,,,AZNG-GV2201851,False,2026-08-17 07:00:00,0.17,FIFTY_THREE_FOOT_TRUCK,,694
114PWVFNK,AKTED,AZNG,CHA1->RARC,TransfersOutsideServices,2026-08-17 07:00:00,2026-08-17 05:21:04,2026-08-17 23:49:00,,,AZNG-HV2306834,False,2026-08-17 07:00:00,-1.15,FIFTY_THREE_FOOT_TRUCK,,1574
1139MVS6S,AMDVN,AZNG,RPNC->GSO1,TransfersOutsideServices,2026-08-17 07:00:00,2026-08-17 07:17:24,2026-08-17 11:00:00,2026-08-17 12:28:57,2026-08-19 12:31:01,AZNG-HV2601692,False,2026-08-17 07:00:00,0.78,FIFTY_THREE_FOOT_TRUCK,,0
114YYWYBS,AVLKM,AZNG,IND8->RRPR,TransfersOutsideServices,2026-08-17 05:15:00,2026-08-17 03:43:49,2026-08-17 08:42:00,,,AZNG-V571941,False,2026-08-17 05:15:00,-1.28,FIFTY_THREE_FOOT_TRUCK,,1626
1113T4JMQ,AVWCO,AZNG,TUS1->RPNV,TransfersOutsideServices,2026-08-17 04:30:00,2026-08-17 03:35:24,2026-08-17 11:16:00,,,AZNG-V508862,False,2026-08-17 04:30:00,-0.42,FIFTY_THREE_FOOT_TRUCK,,821
116WCGKCL,ARGOR,AZNG,SDF6->RPNC,TransfersOutsideServices,2026-08-17 04:00:00,2026-08-16 21:19:09,2026-08-17 11:37:00,,,AZNG-HV2603678,False,2026-08-17 04:00:00,-6.18,FIFTY_THREE_FOOT_TRUCK,,399
114HTWWPJ,HTAD,AZNG,SDF6->RPNC,TransfersOutsideServices,2026-08-17 04:00:00,2026-08-16 23:36:59,2026-08-17 11:37:00,,,AZNG-SV2604601,False,2026-08-17 04:00:00,-3.9,FIFTY_THREE_FOOT_TRUCK,,448
112BLP1TR,AAEVQ,AZNG,TUS1->RPNV,TransfersOutsideServices,2026-08-17 00:50:00,2026-08-17 00:20:05,2026-08-17 08:40:00,,,AZNG-W36623,False,2026-08-17 00:50:00,-0.25,FIFTY_THREE_FOOT_TRUCK,,675
114STVZHM,APOIN,AZNG,TUS1->RIMG,TransfersOutsideServices,2026-08-17 00:00:00,2026-08-16 21:48:12,2026-08-18 08:00:00,,,AZNG-HV2201357,False,2026-08-17 00:00:00,-1.2,FIFTY_THREE_FOOT_TRUCK,,700
111PX6WD6,AJZYZ,AZNG,CVG2->RPNC,TransfersOutsideServices,2026-08-16 23:00:00,2026-08-16 22:05:43,2026-08-17 07:53:00,,,AZNG-HV2302749,False,2026-08-16 23:00:00,-0.42,FIFTY_THREE_FOOT_TRUCK,,690
